depmap_id,log_copy_number,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-000713,1.1330869513469513,1017,CDK2,Caov-3,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Caov-3</br><b>log2(Copy Number):</b> 1.133</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000777,0.9823665973360376,1017,CDK2,KYSE-30,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-30</br><b>log2(Copy Number):</b> 0.982</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-002307,1.2783579729360344,1017,CDK2,SU-DHL-16,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-16</br><b>log2(Copy Number):</b> 1.278</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000244,1.0354777732262186,1017,CDK2,DK-MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> DK-MG</br><b>log2(Copy Number):</b> 1.035</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000139,1.4375645842259677,1017,CDK2,Panc 03.27,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Panc 03.27</br><b>log2(Copy Number):</b> 1.438</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002263,1.4742966552892167,1017,CDK2,KYSE-220,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-220</br><b>log2(Copy Number):</b> 1.474</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000347,1.1561849502705746,1017,CDK2,QGP-1,Pancreatic Cancer,pancreas,endocrine,</br><b>Cell Line:</b> QGP-1</br><b>log2(Copy Number):</b> 1.156</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001698,1.0249983969655745,1017,CDK2,UPCI-SCC-116,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-116</br><b>log2(Copy Number):</b> 1.025</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000130,0.997070480377032,1017,CDK2,"NALM-19",Leukemia,blood,ALL,</br><b>Cell Line:</b> NALM-19</br><b>log2(Copy Number):</b> 0.997</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002465,1.01558730568228,1017,CDK2,RPE1-ss119,Engineered,engineered,NA,</br><b>Cell Line:</b> RPE1-ss119</br><b>log2(Copy Number):</b> 1.016</br><b>Lineage:</b> engineered</br><b>Disease:</b> Engineered
ACH-000857,0.820283539386122,1017,CDK2,CAL-85-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAL-85-1</br><b>log2(Copy Number):</b> 0.820</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-002225,0.9752726111439496,1017,CDK2,D-263MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-263MG</br><b>log2(Copy Number):</b> 0.975</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002508,1.2351489823287038,1017,CDK2,WM3211,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM3211</br><b>log2(Copy Number):</b> 1.235</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000020,0.9917099559336688,1017,CDK2,MHH-CALL-2,Leukemia,blood,ALL,</br><b>Cell Line:</b> MHH-CALL-2</br><b>log2(Copy Number):</b> 0.992</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001068,1.0046800664702047,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.005</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000728,1.0030512197716168,1017,CDK2,KASUMI-2,Leukemia,blood,ALL,</br><b>Cell Line:</b> KASUMI-2</br><b>log2(Copy Number):</b> 1.003</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000998,1.0043450234000764,1017,CDK2,CW-2,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CW-2</br><b>log2(Copy Number):</b> 1.004</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001353,1.1722164024790978,1017,CDK2,JOPACA-1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> JOPACA-1</br><b>log2(Copy Number):</b> 1.172</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000494,0.9995500701811512,1017,CDK2,OELE,Engineered,engineered_ovary,NA,</br><b>Cell Line:</b> OELE</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> engineered_ovary</br><b>Disease:</b> Engineered
ACH-002389,0.8915227475434037,1017,CDK2,ACN,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> ACN</br><b>log2(Copy Number):</b> 0.892</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000018,1.1033913291333004,1017,CDK2,T24,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> T24</br><b>log2(Copy Number):</b> 1.103</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000711,0.8525481114811875,1017,CDK2,JIMT-1,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> JIMT-1</br><b>log2(Copy Number):</b> 0.853</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000190,0.8886193884730299,1017,CDK2,HD-MY-Z,Leukemia,NA,NA,</br><b>Cell Line:</b> HD-MY-Z</br><b>log2(Copy Number):</b> 0.889</br><b>Lineage:</b> NA</br><b>Disease:</b> Leukemia
ACH-001699,0.9612911484494188,1017,CDK2,UPCI-SCC-131,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-131</br><b>log2(Copy Number):</b> 0.961</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000530,1.079316685267977,1017,CDK2,DMS 114,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 114</br><b>log2(Copy Number):</b> 1.079</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002228,1.0367248488751102,1017,CDK2,D-423MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-423MG</br><b>log2(Copy Number):</b> 1.037</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002132,1.0352488613968402,1017,CDK2,H2804,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> H2804</br><b>log2(Copy Number):</b> 1.035</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000733,0.8130951457354691,1017,CDK2,NCI-H1838,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1838</br><b>log2(Copy Number):</b> 0.813</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000297,1.2404480002383385,1017,CDK2,NCI-H889,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H889</br><b>log2(Copy Number):</b> 1.240</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001669,0.9950041799251792,1017,CDK2,TANOUE,Leukemia,blood,ALL,</br><b>Cell Line:</b> TANOUE</br><b>log2(Copy Number):</b> 0.995</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001183,1.0035293063891828,1017,CDK2,NA,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.004</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001063,0.9950475296863852,1017,CDK2,DOV13,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> DOV13</br><b>log2(Copy Number):</b> 0.995</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000697,0.9742961371890296,1017,CDK2,A3/KAW,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> A3/KAW</br><b>log2(Copy Number):</b> 0.974</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000187,1.185516165487834,1017,CDK2,COR-L311,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L311</br><b>log2(Copy Number):</b> 1.186</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000100,1.181192131950212,1017,CDK2,RH-41,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RH-41</br><b>log2(Copy Number):</b> 1.181</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001065,1.0676602614233364,1017,CDK2,NA,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.068</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001334,1.07207871367157,1017,CDK2,C-4 I,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-4 I</br><b>log2(Copy Number):</b> 1.072</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000104,0.9918695399379192,1017,CDK2,Loucy,Leukemia,blood,ALL,</br><b>Cell Line:</b> Loucy</br><b>log2(Copy Number):</b> 0.992</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000666,1.4818524942702165,1017,CDK2,NCI-H1355,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1355</br><b>log2(Copy Number):</b> 1.482</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002268,0.8636722890686195,1017,CDK2,LN-405,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-405</br><b>log2(Copy Number):</b> 0.864</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000518,0.9970455314099222,1017,CDK2,CAL-33,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> CAL-33</br><b>log2(Copy Number):</b> 0.997</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001359,1.1290949199740663,1017,CDK2,ME-180,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> ME-180</br><b>log2(Copy Number):</b> 1.129</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000200,0.9644910406391772,1017,CDK2,NMC-G1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NMC-G1</br><b>log2(Copy Number):</b> 0.964</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001138,0.9623947556704856,1017,CDK2,NCI-H2141,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H2141</br><b>log2(Copy Number):</b> 0.962</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001543,1.2094264501890577,1017,CDK2,KOSC-2,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> KOSC-2</br><b>log2(Copy Number):</b> 1.209</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002162,1.105046676629244,1017,CDK2,MMAC-SF,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MMAC-SF</br><b>log2(Copy Number):</b> 1.105</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001544,1.5781718499736677,1017,CDK2,KYAE-1,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> KYAE-1</br><b>log2(Copy Number):</b> 1.578</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-002372,1.000755197555602,1017,CDK2,NCIBL2171,Unknown,unknown,NA,</br><b>Cell Line:</b> NCIBL2171</br><b>log2(Copy Number):</b> 1.001</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-000776,0.8859802806207818,1017,CDK2,ONS-76,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> ONS-76</br><b>log2(Copy Number):</b> 0.886</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000698,1.0878191737114011,1017,CDK2,DMS 53,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 53</br><b>log2(Copy Number):</b> 1.088</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000208,1.042179106897753,1017,CDK2,U-178,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> U-178</br><b>log2(Copy Number):</b> 1.042</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000404,1.0172296713457265,1017,CDK2,K029AX,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> K029AX</br><b>log2(Copy Number):</b> 1.017</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002080,1.0210351498315926,1017,CDK2,TN-2,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> TN-2</br><b>log2(Copy Number):</b> 1.021</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001453,0.7515277725167178,1017,CDK2,BPH-1,Prostate Cancer,prostate,prostate_hyperplasia,</br><b>Cell Line:</b> BPH-1</br><b>log2(Copy Number):</b> 0.752</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-000993,1.0050593402252128,1017,CDK2,JHUEM-7,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> JHUEM-7</br><b>log2(Copy Number):</b> 1.005</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001853,1.1473372447327894,1017,CDK2,KMCH-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> KMCH-1</br><b>log2(Copy Number):</b> 1.147</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000023,1.0420808584066097,1017,CDK2,PA-TU-8988T,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PA-TU-8988T</br><b>log2(Copy Number):</b> 1.042</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000526,1.002802717135242,1017,CDK2,Hs 821.T,Fibroblast,fibroblast,fibroblast_bone,</br><b>Cell Line:</b> Hs 821.T</br><b>log2(Copy Number):</b> 1.003</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000061,1.0449305677013647,1017,CDK2,HH,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> HH</br><b>log2(Copy Number):</b> 1.045</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000453,0.918343740620123,1017,CDK2,MOLP-2,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> MOLP-2</br><b>log2(Copy Number):</b> 0.918</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000500,0.921717807950512,1017,CDK2,SNU-46,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SNU-46</br><b>log2(Copy Number):</b> 0.922</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002240,0.990833308287944,1017,CDK2,H9,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> H9</br><b>log2(Copy Number):</b> 0.991</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001608,0.870786776228399,1017,CDK2,NP 2,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 2</br><b>log2(Copy Number):</b> 0.871</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001072,1.3841354815429032,1017,CDK2,GR-M,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> GR-M</br><b>log2(Copy Number):</b> 1.384</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000767,0.996294271554168,1017,CDK2,NCI-H526,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H526</br><b>log2(Copy Number):</b> 0.996</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001275,1.020093001905185,1017,CDK2,SYO1,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> SYO1</br><b>log2(Copy Number):</b> 1.020</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000376,0.9913346807634852,1017,CDK2,SF-295,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SF-295</br><b>log2(Copy Number):</b> 0.991</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001037,1.004306502882077,1017,CDK2,CMK-86,Leukemia,blood,AML,</br><b>Cell Line:</b> CMK-86</br><b>log2(Copy Number):</b> 1.004</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000607,1.0373159540024224,1017,CDK2,KYM-1,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KYM-1</br><b>log2(Copy Number):</b> 1.037</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001277,0.9550198211317784,1017,CDK2,Yamato,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> Yamato</br><b>log2(Copy Number):</b> 0.955</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000317,1.0451810393854253,1017,CDK2,TUHR14TKB,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> TUHR14TKB</br><b>log2(Copy Number):</b> 1.045</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001054,1.046061622268311,1017,CDK2,D458,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D458</br><b>log2(Copy Number):</b> 1.046</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001033,0.931103932243806,1017,CDK2,CHLA-57,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> CHLA-57</br><b>log2(Copy Number):</b> 0.931</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001599,0.9206748448240428,1017,CDK2,NCI-H64,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H64</br><b>log2(Copy Number):</b> 0.921</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002221,1.195998871758769,1017,CDK2,CTB-1,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> CTB-1</br><b>log2(Copy Number):</b> 1.196</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000823,1.2491224623177748,1017,CDK2,KYSE-140,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-140</br><b>log2(Copy Number):</b> 1.249</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000703,0.6594842394301332,1017,CDK2,DMS 79,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 79</br><b>log2(Copy Number):</b> 0.659</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000413,0.9995000866433962,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_breast,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000254,0.9373808739148908,1017,CDK2,SCC-15,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SCC-15</br><b>log2(Copy Number):</b> 0.937</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000954,0.9775341907205074,1017,CDK2,HEC-1-A,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-1-A</br><b>log2(Copy Number):</b> 0.978</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000337,1.0449151078262735,1017,CDK2,NCI-H3122,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H3122</br><b>log2(Copy Number):</b> 1.045</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000356,1.061641587292117,1017,CDK2,MKN-45,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> MKN-45</br><b>log2(Copy Number):</b> 1.062</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-001322,1.001973848432942,1017,CDK2,CME-1,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> CME-1</br><b>log2(Copy Number):</b> 1.002</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000291,1.097805340932665,1017,CDK2,OV-90,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OV-90</br><b>log2(Copy Number):</b> 1.098</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002048,1.19537234753193,1017,CDK2,RMS-YM,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RMS-YM</br><b>log2(Copy Number):</b> 1.195</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000749,0.8487407438348957,1017,CDK2,DMS 273,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 273</br><b>log2(Copy Number):</b> 0.849</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000088,0.9985507286708508,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_urinary_tract,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.999</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-001991,0.9881927154768948,1017,CDK2,NZOV9,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> NZOV9</br><b>log2(Copy Number):</b> 0.988</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001018,1.0059122960549434,1017,CDK2,BJ hTERT,Fibroblast,fibroblast,NA,</br><b>Cell Line:</b> BJ hTERT</br><b>log2(Copy Number):</b> 1.006</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-002194,1.1533843445246847,1017,CDK2,RH-1,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> RH-1</br><b>log2(Copy Number):</b> 1.153</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000205,1.1122052542906338,1017,CDK2,PK-59,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PK-59</br><b>log2(Copy Number):</b> 1.112</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000677,1.1107188905338543,1017,CDK2,SW 1573,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> SW 1573</br><b>log2(Copy Number):</b> 1.111</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000625,1.0521849582153595,1017,CDK2,Hep 3B2.1-7,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> Hep 3B2.1-7</br><b>log2(Copy Number):</b> 1.052</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-001089,1.2582900104260133,1017,CDK2,NA,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.258</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000117,1.2311519800715118,1017,CDK2,EFM-192A,Breast Cancer,breast,breast_adenocarcinoma,</br><b>Cell Line:</b> EFM-192A</br><b>log2(Copy Number):</b> 1.231</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001627,1.029067043846975,1017,CDK2,P4E6,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> P4E6</br><b>log2(Copy Number):</b> 1.029</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-001556,1.212062325692099,1017,CDK2,Mero-25,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-25</br><b>log2(Copy Number):</b> 1.212</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001844,1.025424655503863,1017,CDK2,ICC4,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC4</br><b>log2(Copy Number):</b> 1.025</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000706,0.9220936701175156,1017,CDK2,EKVX,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> EKVX</br><b>log2(Copy Number):</b> 0.922</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001422,1.0345418602308607,1017,CDK2,WPE1-NA22,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> WPE1-NA22</br><b>log2(Copy Number):</b> 1.035</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-001685,1.2929043220641985,1017,CDK2,U-HO1,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> U-HO1</br><b>log2(Copy Number):</b> 1.293</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000933,1.0041369143260346,1017,CDK2,SNU-324,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> SNU-324</br><b>log2(Copy Number):</b> 1.004</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001126,1.0050016400793398,1017,CDK2,NA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.005</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
