depmap_id,dependency,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-001081,-0.7743078837895093,1017,CDK2,NA,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.774</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001096,-0.31723735250626545,1017,CDK2,JR,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> JR</br><b>Dependency:</b> -0.317</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001098,-0.42624869587917774,1017,CDK2,KCI-MOH1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KCI-MOH1</br><b>Dependency:</b> -0.426</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001099,-0.7575285925614712,1017,CDK2,KD,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KD</br><b>Dependency:</b> -0.758</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001107,-0.7143912290669292,1017,CDK2,NA,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.714</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001126,-0.3883658499615128,1017,CDK2,NA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.388</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001128,-0.3698503990479264,1017,CDK2,MON,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> MON</br><b>Dependency:</b> -0.370</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001129,-0.5632143124436492,1017,CDK2,MONO-MAC-1,Leukemia,blood,AML,</br><b>Cell Line:</b> MONO-MAC-1</br><b>Dependency:</b> -0.563</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001134,-0.4175374461236178,1017,CDK2,MYLA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> MYLA</br><b>Dependency:</b> -0.418</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001137,-0.8718864608846209,1017,CDK2,NCI-H1993,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1993</br><b>Dependency:</b> -0.872</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001145,-0.0627064036834154,1017,CDK2,OC 316,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OC 316</br><b>Dependency:</b> -0.063</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001151,-0.7172536651960176,1017,CDK2,OVCAR-5,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVCAR-5</br><b>Dependency:</b> -0.717</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001163,-0.5526476719297583,1017,CDK2,Peds005T Susp,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Peds005T Susp</br><b>Dependency:</b> -0.553</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001164,-0.2772474622435479,1017,CDK2,CCLF_PEDS_0003_T,Sarcoma,soft_tissue,undifferentiated_sarcoma,</br><b>Cell Line:</b> CCLF_PEDS_0003_T</br><b>Dependency:</b> -0.277</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001172,-0.6183933358343103,1017,CDK2,U-251 MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> U-251 MG</br><b>Dependency:</b> -0.618</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001183,-0.43483742842084105,1017,CDK2,NA,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.435</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001184,-0.7436305975545143,1017,CDK2,SCMC-RM2,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> SCMC-RM2</br><b>Dependency:</b> -0.744</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001188,-0.26861374954810424,1017,CDK2,SH-SY5Y,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SH-SY5Y</br><b>Dependency:</b> -0.269</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001190,-0.5778453290984744,1017,CDK2,SK-MEL-2,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-2</br><b>Dependency:</b> -0.578</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001192,-0.6382623645591569,1017,CDK2,SK-NEP-1,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> SK-NEP-1</br><b>Dependency:</b> -0.638</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001193,-0.869902235266762,1017,CDK2,SK-PN-DW,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> SK-PN-DW</br><b>Dependency:</b> -0.870</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001194,-0.2681808646754277,1017,CDK2,SK-RC 31,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> SK-RC 31</br><b>Dependency:</b> -0.268</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001196,-0.7072786982189071,1017,CDK2,SMS-CTR,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> SMS-CTR</br><b>Dependency:</b> -0.707</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001197,-0.929045235921524,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.929</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001205,-0.659227631521361,1017,CDK2,TC-32,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> TC-32</br><b>Dependency:</b> -0.659</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001211,-0.7149777920596609,1017,CDK2,TTC-549,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> TTC-549</br><b>Dependency:</b> -0.715</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001212,-0.7357415809677436,1017,CDK2,TTC-642,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> TTC-642</br><b>Dependency:</b> -0.736</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001227,-0.4109224338424735,1017,CDK2,UPCI-SCC-090,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-090</br><b>Dependency:</b> -0.411</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001228,-0.2696415898488392,1017,CDK2,NA,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.270</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001229,-0.35729337350505,1017,CDK2,UPCI-SCC-154,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-154</br><b>Dependency:</b> -0.357</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001232,-0.9315624949008084,1017,CDK2,NA,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.932</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001233,-0.7078204345107059,1017,CDK2,VMRC-LCD,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> VMRC-LCD</br><b>Dependency:</b> -0.708</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001239,-0.4886075194880977,1017,CDK2,WM-266-4,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM-266-4</br><b>Dependency:</b> -0.489</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001274,-0.3955591079518116,1017,CDK2,SW982,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> SW982</br><b>Dependency:</b> -0.396</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001275,-0.5743365097660427,1017,CDK2,SYO1,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> SYO1</br><b>Dependency:</b> -0.574</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001277,-1.1179343476788128,1017,CDK2,Yamato,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> Yamato</br><b>Dependency:</b> -1.118</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001278,-0.7794423352136663,1017,CDK2,BIN-67,Ovarian Cancer,ovary,SCCOHT,</br><b>Cell Line:</b> BIN-67</br><b>Dependency:</b> -0.779</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001279,-0.5628735272635202,1017,CDK2,SCCOHT-1,Ovarian Cancer,ovary,SCCOHT,</br><b>Cell Line:</b> SCCOHT-1</br><b>Dependency:</b> -0.563</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001280,-0.6256952489837413,1017,CDK2,SCS-214,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> SCS-214</br><b>Dependency:</b> -0.626</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001283,-0.8505923784223017,1017,CDK2,TC-106,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> TC-106</br><b>Dependency:</b> -0.851</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001289,-0.35183758234688817,1017,CDK2,COG-AR-359,Rhabdoid,soft_tissue,ATRT,</br><b>Cell Line:</b> COG-AR-359</br><b>Dependency:</b> -0.352</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001295,-0.465561917100692,1017,CDK2,Y-79,Eye Cancer,eye,retinoblastoma,</br><b>Cell Line:</b> Y-79</br><b>Dependency:</b> -0.466</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-001300,-0.4666676345147041,1017,CDK2,CHLA15,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> CHLA15</br><b>Dependency:</b> -0.467</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001301,-0.17363208680777564,1017,CDK2,COGN278,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> COGN278</br><b>Dependency:</b> -0.174</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001302,-0.8637609449267564,1017,CDK2,COG-N-305,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> COG-N-305</br><b>Dependency:</b> -0.864</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001303,-0.1604449505888616,1017,CDK2,NB1643,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB1643</br><b>Dependency:</b> -0.160</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001306,-0.4379737132100332,1017,CDK2,8305C,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> 8305C</br><b>Dependency:</b> -0.438</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-001307,-1.091889480124572,1017,CDK2,8505C,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> 8505C</br><b>Dependency:</b> -1.092</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-001310,-0.6622917946609966,1017,CDK2,HA1E,Engineered,engineered_kidney,NA,</br><b>Cell Line:</b> HA1E</br><b>Dependency:</b> -0.662</br><b>Lineage:</b> engineered_kidney</br><b>Disease:</b> Engineered
ACH-001318,-0.6753805351665678,1017,CDK2,PLC/PRF/5,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> PLC/PRF/5</br><b>Dependency:</b> -0.675</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-001322,-0.26000753234270424,1017,CDK2,CME-1,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> CME-1</br><b>Dependency:</b> -0.260</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001328,-0.1384370759257365,1017,CDK2,A-431,Skin Cancer,skin,skin_squamous,</br><b>Cell Line:</b> A-431</br><b>Dependency:</b> -0.138</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001329,-1.2753995550042505,1017,CDK2,ANGM-CSS,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> ANGM-CSS</br><b>Dependency:</b> -1.275</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001331,-0.6559819064360188,1017,CDK2,BICR 10,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 10</br><b>Dependency:</b> -0.656</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001332,-0.7629232612255648,1017,CDK2,BICR 78,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 78</br><b>Dependency:</b> -0.763</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001333,-0.8590903490308439,1017,CDK2,C-33 A,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-33 A</br><b>Dependency:</b> -0.859</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001334,-0.6104492476631973,1017,CDK2,C-4 I,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-4 I</br><b>Dependency:</b> -0.610</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001335,-0.4305120750311886,1017,CDK2,C-4 II,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-4 II</br><b>Dependency:</b> -0.431</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001336,-0.5986124542607705,1017,CDK2,Ca Ski,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> Ca Ski</br><b>Dependency:</b> -0.599</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001338,-0.4388331816818623,1017,CDK2,CHP-134,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> CHP-134</br><b>Dependency:</b> -0.439</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001340,-0.3592242549033345,1017,CDK2,COV413A,Ovarian Cancer,ovary,ovary_carcinoma,</br><b>Cell Line:</b> COV413A</br><b>Dependency:</b> -0.359</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001341,-0.8654447401483115,1017,CDK2,DoTc2 4510,Cervical Cancer,cervix,cervical_adenocarcinoma,</br><b>Cell Line:</b> DoTc2 4510</br><b>Dependency:</b> -0.865</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001344,-0.4741419980411196,1017,CDK2,GI-ME-N,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> GI-ME-N</br><b>Dependency:</b> -0.474</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001345,-0.8539382609397592,1017,CDK2,GP5d,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> GP5d</br><b>Dependency:</b> -0.854</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001346,-0.2077142608908033,1017,CDK2,H103,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> H103</br><b>Dependency:</b> -0.208</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001347,-0.7012343172979495,1017,CDK2,H157,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> H157</br><b>Dependency:</b> -0.701</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001353,-0.7632277398940036,1017,CDK2,JOPACA-1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> JOPACA-1</br><b>Dependency:</b> -0.763</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001354,-0.5793435564512347,1017,CDK2,LAN-2,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> LAN-2</br><b>Dependency:</b> -0.579</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001356,-0.7087212841220796,1017,CDK2,MB-1,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> MB-1</br><b>Dependency:</b> -0.709</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-001360,-0.6327174740547227,1017,CDK2,MS751,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> MS751</br><b>Dependency:</b> -0.633</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001366,-0.326994934942907,1017,CDK2,NGP,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NGP</br><b>Dependency:</b> -0.327</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001368,-0.6579775518164291,1017,CDK2,OAC-M5.1,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> OAC-M5.1</br><b>Dependency:</b> -0.658</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001370,-0.4741759610524042,1017,CDK2,OCI-P5x,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OCI-P5x</br><b>Dependency:</b> -0.474</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001374,-0.6762515551284469,1017,CDK2,PA-1 [PA1],Ovarian Cancer,ovary,mixed_germ_cell,</br><b>Cell Line:</b> PA-1 [PA1]</br><b>Dependency:</b> -0.676</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001375,-0.75238867823001,1017,CDK2,PACADD-119,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-119</br><b>Dependency:</b> -0.752</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001377,-0.4408051660474229,1017,CDK2,PACADD-137,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-137</br><b>Dependency:</b> -0.441</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001379,-0.5759313404239478,1017,CDK2,PACADD-161,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-161</br><b>Dependency:</b> -0.576</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001380,-0.3854557387204933,1017,CDK2,PACADD-165,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-165</br><b>Dependency:</b> -0.385</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001382,-0.9558638467819228,1017,CDK2,PACADD-188,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-188</br><b>Dependency:</b> -0.956</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001385,-0.6353267727991116,1017,CDK2,RPMI 2650,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> RPMI 2650</br><b>Dependency:</b> -0.635</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001386,-0.6590887612948717,1017,CDK2,SCLC-22H,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> SCLC-22H</br><b>Dependency:</b> -0.659</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001388,-0.4424506122091729,1017,CDK2,SUM-102PT,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> SUM-102PT</br><b>Dependency:</b> -0.442</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001389,-0.9217354016081222,1017,CDK2,SUM-1315MO2,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> SUM-1315MO2</br><b>Dependency:</b> -0.922</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001390,-0.3013738006824946,1017,CDK2,SUM-149PT,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> SUM-149PT</br><b>Dependency:</b> -0.301</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001391,-0.6790258412644408,1017,CDK2,SUM-159PT,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> SUM-159PT</br><b>Dependency:</b> -0.679</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001394,-0.9006063579286803,1017,CDK2,SUM-229PE,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> SUM-229PE</br><b>Dependency:</b> -0.901</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001396,-0.8760446225780513,1017,CDK2,"SUM-52PE, SUM52",Breast Cancer,breast,breast_carcinoma,"</br><b>Cell Line:</b> SUM-52PE, SUM52</br><b>Dependency:</b> -0.876</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer"
ACH-001398,-0.7728756721592962,1017,CDK2,SW 156,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> SW 156</br><b>Dependency:</b> -0.773</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001399,-0.898964918981874,1017,CDK2,SW 626,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SW 626</br><b>Dependency:</b> -0.899</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001400,-0.6376752622044578,1017,CDK2,SW 954,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> SW 954</br><b>Dependency:</b> -0.638</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001402,-0.9718081641196874,1017,CDK2,SW756,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> SW756</br><b>Dependency:</b> -0.972</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001403,-1.7533909889993815,1017,CDK2,TO14,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> TO14</br><b>Dependency:</b> -1.753</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001407,-1.076161071393014,1017,CDK2,UM-UC-13,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-13</br><b>Dependency:</b> -1.076</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001408,-0.3676094264954779,1017,CDK2,UM-UC-14,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-14</br><b>Dependency:</b> -0.368</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001409,-0.7510042510103899,1017,CDK2,UM-UC-16,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-16</br><b>Dependency:</b> -0.751</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001411,-0.4574190814684994,1017,CDK2,UM-UC-5,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-5</br><b>Dependency:</b> -0.457</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001412,-0.8716450870324526,1017,CDK2,UM-UC-10,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-10</br><b>Dependency:</b> -0.872</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001413,-0.6921425493383424,1017,CDK2,UM-UC-11,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-11</br><b>Dependency:</b> -0.692</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001414,-0.4227280958291482,1017,CDK2,UM-UC-6,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-6</br><b>Dependency:</b> -0.423</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001415,-1.2368875939346076,1017,CDK2,UM-UC7,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC7</br><b>Dependency:</b> -1.237</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001416,-0.8077894517194287,1017,CDK2,UM-UC9,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC9</br><b>Dependency:</b> -0.808</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
